eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
654,33,14,p22f23,Datafile processing p22f23 Block 3 event 14,Bri,Hrd,Lft,Horz,Horz,83,0.23,359,40,29,28,9.84688466149433,54,83,Correct,Correct,1.00438413833027,295.891233540859,0.55,0.29,1.00438413833027,-0.0106311588037654,97.1893236059597,0.818181818181818,-138.292908849026,260.520540333997
655,33,15,p22f23,Datafile processing p22f23 Block 3 event 15,Bri,Bas,Rgt,Horz,Miss,93,0.26,392,41,31,30,8.84522562339223,57,92,Correct,Correct,1.01337891793101,311.67288304665,0.62,0.35,1.01337891793101,-0.0373617050088838,95.2679922937417,0.774193548387097,174.124683108431,257.009538749883
656,33,16,p22f23,Datafile processing p22f23 Block 3 event 16,Bri,Esy,Rgt,Vert,Vert,82,0.21,348,38,26,27,10.2815369505564,51,81,Correct,Correct,1.01400092122253,281.269318440311,0.54,0.3,1.01400092122253,-0.0466837622450826,102.976941207497,0.796296296296296,155.121654426048,234.642906301419
657,33,17,p22f23,Datafile processing p22f23 Block 3 event 17,Bri,Hrd,Rgt,Horz,Horz,100,0.29,405,49,34,35,8.89709174609427,68,98,Correct,Correct,1.01939193273797,307.87832713233,0.63,0.3,1.01939193273797,-0.0433655361518236,99.4538028542287,0.682539682539683,159.996902591199,262.51354225647
658,33,18,p22f23,Datafile processing p22f23 Block 3 event 18,Bri,Esy,Lft,Horz,Horz,83,0.2,323,40,26,29,9.38356325032482,54,83,Correct,Correct,1.00585344801777,292.517592071419,0.54,0.29,1.00585344801777,0.00160723136283415,94.9803443777416,0.740740740740741,-133.307478966802,261.966594386617
659,33,19,p22f23,Datafile processing p22f23 Block 3 event 19,Bri,Hrd,Lft,Vert,Horz,90,0.24,368,44,31,32,10.3376000375658,54,89,Correct,Correct,1.00857904221869,288.500534210971,0.57,0.35,1.00857904221869,-0.021175231738031,114.47666765457,0.771929824561403,-134.383480087859,254.129888740878
660,33,20,p22f23,Datafile processing p22f23 Block 3 event 20,Bri,Bas,Lft,Horz,Miss,78,0.2,325,38,26,25,9.71443474050175,52,78,Correct,Correct,1.00554572560584,294.22980808138,0.53,0.26,1.00554572560584,-0.0024273148738669,98.8011593926494,0.811320754716981,-126.067861515642,264.746381668523
661,34,1,p22f23,Datafile processing p22f23 Block 4 event 1,Drk,Hrd,Lft,Vert,Vert,99,0.19,339,44,25,26,7.60277065502698,57,99,Correct,Correct,1.01820424364988,281.502259189998,0.73,0.42,1.01820424364988,-0.00527462630876099,116.004621088742,0.794520547945205,-136.171873999895,243.997821838128
662,34,2,p22f23,Datafile processing p22f23 Block 4 event 2,Drk,Hrd,Lft,Vert,Horz,103,0.27,370,43,30,30,9.01531651312298,61,103,Correct,Incorrect,1.17836624049705,285.14582232365,0.73,0.42,1.17836624049705,0.116600279257472,111.17002442061,0.835616438356164,-133.55659568169,250.069404305773
663,34,3,p22f23,Datafile processing p22f23 Block 4 event 3,Drk,Esy,Lft,Vert,Vert,97,0.22,355,42,29,31,8.68342111320616,56,97,Correct,Correct,1.01620549062654,278.235053798897,0.66,0.41,1.01620549062654,-0.0407932243085921,112.71504553697,0.681818181818182,-124.187860381076,248.861898571583
664,34,4,p22f23,Datafile processing p22f23 Block 4 event 4,Drk,Hrd,Rgt,Vert,Vert,83,0.21,346,39,29,30,11.7086501826734,50,82,Correct,Correct,1.03051880333817,280.495511502726,0.52,0.32,1.03051880333817,-0.0485128290462986,102.459568220895,0.75,160.348928265714,230.346381038606
665,34,5,p22f23,Datafile processing p22f23 Block 4 event 5,Drk,Bas,Lft,Vert,Miss,105,0.22,352,42,30,32,9.93806963927088,54,104,Correct,Correct,1.03723167879953,284.639608605174,0.72,0.5,1.03723167879953,-0.0223948714373273,108.555180765468,0.597222222222222,-126.697640336641,253.858784976758
666,34,6,p22f23,Datafile processing p22f23 Block 4 event 6,Drk,Bas,Rgt,Horz,Miss,94,0.4,491,52,42,42,12.8585458234522,65,94,Correct,Correct,1.01940767514758,316.088670947969,0.52,0.29,1.01940767514758,-0.0493627308288851,102.761404564074,0.788461538461538,166.557583178677,266.846664612664
667,34,7,p22f23,Datafile processing p22f23 Block 4 event 7,Drk,Esy,Rgt,Vert,Horz,73,0.27,367,38,31,31,14.0829909527312,48,72,Correct,Correct,1.01888402503685,288.499987208961,0.41,0.24,1.01888402503685,-0.0519446684987745,111.752050079891,0.780487804878049,157.042601896425,240.608522945785
668,34,8,p22f23,Datafile processing p22f23 Block 4 event 8,Drk,Esy,Lft,Vert,Horz,96,0.21,318,38,26,26,10.354124622382,52,91,Correct,Incorrect,1.09962169902987,297.808810906509,0.65,0.39,1.09962169902987,0.0961732648841822,110.320883419353,0.769230769230769,-144.980971830781,256.646544834468
669,34,9,p22f23,Datafile processing p22f23 Block 4 event 9,Drk,Bas,Lft,Horz,Miss,73,0.18,292,34,21,21,9.47193126250994,50,72,Correct,Correct,1.02044131560437,287.98107042326,0.51,0.22,1.02044131560437,0.0261898196766747,100.614938773296,0.823529411764706,-122.228727261159,259.047180483864
670,34,10,p22f23,Datafile processing p22f23 Block 4 event 10,Drk,Hrd,Lft,Horz,Horz,88,0.2,324,41,23,23,8.67026610802351,57,88,Correct,Incorrect,1.13630873795594,285.94794794511,0.65,0.31,1.13630873795594,0.107924042520256,98.0252880449336,0.846153846153846,-124.399411216794,254.533375655677
671,34,11,p22f23,Datafile processing p22f23 Block 4 event 11,Drk,Hrd,Rgt,Horz,Vert,81,0.26,395,41,32,32,12.4937128222048,54,81,Correct,Correct,1.01200399268463,313.425827950526,0.49,0.27,1.01200399268463,-0.026011284356561,103.526510677611,0.693877551020408,168.678843964975,264.279723295359
672,34,12,p22f23,Datafile processing p22f23 Block 4 event 12,Drk,Esy,Lft,Horz,Vert,78,0.17,295,36,23,23,10.323990630322,51,78,Correct,Correct,1.01782077291962,298.803345749748,0.55,0.27,1.01782077291962,-0.00567209265653949,101.190612946959,0.8,-130.201475791053,268.209823863716
673,34,13,p22f23,Datafile processing p22f23 Block 4 event 13,Drk,Esy,Lft,Horz,Horz,82,0.23,327,37,28,29,11.0664556556646,47,82,Correct,Correct,1.00508279570474,303.170091159775,0.53,0.35,1.00508279570474,-0.00395201676892854,105.520821266764,0.679245283018868,-142.981171568214,265.641956297442
674,34,14,p22f23,Datafile processing p22f23 Block 4 event 14,Drk,Esy,Rgt,Vert,Vert,75,0.19,294,32,24,23,12.5754752989601,43,74,Correct,Correct,1.04356601944431,293.425873794969,0.51,0.31,1.04356601944431,-0.0766572796498537,108.458737708523,0.725490196078431,161.808087708185,242.670267315066
675,34,15,p22f23,Datafile processing p22f23 Block 4 event 15,Drk,Hrd,Rgt,Vert,Horz,70,0.2,316,38,24,24,10.3940647840265,51,69,Correct,Correct,1.02205710135133,260.890671350502,0.45,0.18,1.02205710135133,-0.0529762594221407,100.957581463746,0.955555555555556,156.438459426734,203.972945536046
676,34,16,p22f23,Datafile processing p22f23 Block 4 event 16,Drk,Esy,Rgt,Horz,Horz,85,0.29,390,40,32,32,14.0997983784001,52,84,Correct,Correct,1.02493299469952,315.953865650288,0.52,0.32,1.02493299469952,-0.0538824905816822,103.034505378396,0.673076923076923,169.358639017862,264.912703199417
677,34,17,p22f23,Datafile processing p22f23 Block 4 event 17,Drk,Hrd,Lft,Horz,Vert,82,0.23,353,39,27,28,11.4407524271973,50,82,Incorrect,Incorrect,1.03381933820995,283.325612454855,0.54,0.32,1.03381933820995,-0.0540383005684436,103.720502528012,0.740740740740741,156.948261183829,235.516148103985
678,34,18,p22f23,Datafile processing p22f23 Block 4 event 18,Drk,Esy,Rgt,Horz,Vert,83,0.25,347,40,30,28,13.0554574596786,50,82,Correct,Correct,1.02710122797593,319.490228375437,0.54,0.32,1.02710122797593,-0.0576227071426502,106.044354025085,0.722222222222222,169.251022359602,268.589175331839
679,34,19,p22f23,Datafile processing p22f23 Block 4 event 19,Drk,Bas,Rgt,Vert,Miss,79,0.2,291,31,23,22,10.0552196531232,43,78,Correct,Correct,1.03077712058263,281.938019678797,0.56,0.35,1.03077712058263,-0.0680464356928899,103.266733416766,0.785714285714286,159.216980820657,230.001964902172
680,34,20,p22f23,Datafile processing p22f23 Block 4 event 20,Drk,Hrd,Rgt,Horz,Horz,81,0.19,267,30,21,19,12.4305934132678,44,81,Correct,Correct,1.06487335392632,323.956670390786,0.62,0.37,1.06487335392632,-0.0770350026724428,97.5651466606749,0.774193548387097,171.9307650478,271.344068014984
681,35,1,p22f23,Datafile processing p22f23 Block 5 event 1,Bri,Esy,Lft,Horz,Vert,81,0.19,335,36,25,25,10.2092176026733,50,80,Correct,Correct,1.00549041992817,294.578192445026,0.55,0.3,1.00549041992817,-0.00575343943532878,102.976019179398,0.781818181818182,-132.171589505935,259.71978832507
682,35,2,p22f23,Datafile processing p22f23 Block 5 event 2,Bri,Bas,Rgt,Horz,Miss,85,0.2,318,34,23,22,11.6462987458024,48,83,Correct,Correct,1.02629682881327,317.815620936809,0.61,0.35,1.02629682881327,-0.0555253942714618,105.333389648566,0.721311475409836,173.935677480683,263.692804383177
683,35,3,p22f23,Datafile processing p22f23 Block 5 event 3,Bri,Esy,Rgt,Vert,Horz,75,0.21,315,34,25,25,11.8329705079284,47,75,Correct,Correct,1.01953849916173,282.263219752336,0.5,0.28,1.01953849916173,-0.0380546913042264,106.042881960402,0.74,156.697584347049,233.66497159898
684,35,4,p22f23,Datafile processing p22f23 Block 5 event 4,Bri,Hrd,Lft,Vert,Vert,76,0.22,310,34,26,25,11.110403299176,45,75,Incorrect,Incorrect,1.00684558914331,285.400794908304,0.5,0.3,1.00684558914331,-0.0308014290829268,103.080024122346,0.72,157.717173603396,235.902848582281
685,35,5,p22f23,Datafile processing p22f23 Block 5 event 5,Bri,Hrd,Rgt,Vert,Horz,80,0.27,377,38,31,30,13.2040672032388,50,79,Correct,Correct,1.03524058965548,286.330815378165,0.49,0.29,1.03524058965548,-0.0659836302262727,104.396823620267,0.653061224489796,156.424288852201,237.196334258877
686,35,6,p22f23,Datafile processing p22f23 Block 5 event 6,Bri,Bas,Rgt,Vert,Miss,69,0.2,291,34,25,24,12.9273364695092,45,67,Correct,Correct,1.00797281112157,292.424218630293,0.43,0.22,1.00797281112157,-0.0262800319642158,105.877297032172,0.790697674418605,155.31295342102,245.393785788353
687,35,7,p22f23,Datafile processing p22f23 Block 5 event 7,Bri,Hrd,Lft,Horz,Horz,76,0.2,314,36,25,25,10.6785082603233,47,76,Correct,Correct,1.01546124645944,293.498430753979,0.51,0.29,1.01546124645944,-0.016746144912688,104.093763178123,0.784313725490196,-124.518063243026,264.393412168387
688,35,8,p22f23,Datafile processing p22f23 Block 5 event 8,Bri,Bas,Lft,Vert,Miss,83,0.19,291,34,23,26,10.0205374315508,46,81,Correct,Correct,1.00529450460852,285.116517301867,0.55,0.35,1.00529450460852,0.0105464238321031,114.73899408091,0.818181818181818,-138.085631608175,250.931318251875
689,35,9,p22f23,Datafile processing p22f23 Block 5 event 9,Bri,Hrd,Rgt,Horz,Vert,83,0.26,379,38,31,29,13.0769832262523,51,82,Correct,Correct,1.02246697951106,321.872554774164,0.53,0.31,1.02246697951106,-0.0569193422261327,102.211171705445,0.773584905660377,174.438726112338,267.933620267797
690,35,10,p22f23,Datafile processing p22f23 Block 5 event 10,Bri,Esy,Lft,Vert,Vert,84,0.21,335,36,27,28,10.513865697165,49,84,Correct,Correct,1.01521829747968,283.812996903671,0.56,0.35,1.01521829747968,-0.0226418188346144,114.734846857236,0.714285714285714,-130.068880115338,252.565343034866
691,35,11,p22f23,Datafile processing p22f23 Block 5 event 11,Bri,Esy,Rgt,Vert,Vert,76,0.24,344,35,28,28,12.34202965537,47,75,Correct,Correct,1.02376624477429,293.756016575619,0.47,0.28,1.02376624477429,-0.0572423145344569,104.517186862266,0.723404255319149,160.529156719842,244.372141152119
692,35,12,p22f23,Datafile processing p22f23 Block 5 event 12,Bri,Hrd,Rgt,Vert,Vert,74,0.19,299,30,22,21,12.3148547806914,43,73,Correct,Correct,1.02046961984432,291.45555882063,0.52,0.3,1.02046961984432,-0.0526407334789651,101.952596118382,0.711538461538462,160.815148185908,239.76829991879
693,35,13,p22f23,Datafile processing p22f23 Block 5 event 13,Bri,Esy,Rgt,Horz,Vert,77,0.2,303,36,25,24,13.4824094441742,47,76,Correct,Correct,1.02001125905786,316.575488559207,0.52,0.29,1.02001125905786,-0.0433627096409075,106.066715831365,0.730769230769231,163.70515195838,269.053680463149
694,35,14,p22f23,Datafile processing p22f23 Block 5 event 14,Bri,Esy,Rgt,Horz,Horz,84,0.34,446,46,37,36,14.7706273732246,58,83,Correct,Correct,1.02189462752456,319.547497122603,0.47,0.25,1.02189462752456,-0.0500624997453992,105.149892756085,0.74468085106383,163.812846763494,273.420878757868
695,35,15,p22f23,Datafile processing p22f23 Block 5 event 15,Bri,Hrd,Rgt,Horz,Horz,68,0.17,291,26,20,19,13.0245667552541,40,66,Correct,Correct,1.01647007336714,322.786592197504,0.47,0.26,1.01647007336714,-0.0408511959639795,98.4957676488453,0.765957446808511,178.068896807539,267.227259536082
696,35,16,p22f23,Datafile processing p22f23 Block 5 event 16,Bri,Esy,Lft,Horz,Horz,75,0.19,282,33,21,20,10.5719363891627,44,74,Correct,Incorrect,1.07815823372379,295.678789709866,0.54,0.3,1.07815823372379,0.070651616330054,100.410456595193,0.740740740740741,-126.16740806708,265.003224292194
697,35,17,p22f23,Datafile processing p22f23 Block 5 event 17,Bri,Hrd,Lft,Vert,Horz,78,0.16,283,32,20,24,10.345886086574,42,77,Correct,Correct,1.01023652816726,274.985115743074,0.53,0.35,1.01023652816726,0.0100138588159737,110.517606809213,0.792452830188679,-136.538409990804,242.19306861964
698,35,18,p22f23,Datafile processing p22f23 Block 5 event 18,Bri,Esy,Lft,Vert,Horz,87,0.19,285,36,24,25,9.85964915665038,44,86,Correct,Correct,1.01432286160555,274.701401874474,0.61,0.42,1.01432286160555,0.00487336716106019,109.245732827627,0.786885245901639,-130.138094163198,241.360659800896
699,35,19,p22f23,Datafile processing p22f23 Block 5 event 19,Bri,Bas,Lft,Horz,Miss,76,0.22,318,35,28,27,10.8202488354325,47,75,Correct,Correct,1.00590328957417,295.88682664853,0.48,0.28,1.00590328957417,-0.0150185792795832,100.883823462825,0.770833333333333,-131.362931192027,263.336489060369
700,35,20,p22f23,Datafile processing p22f23 Block 5 event 20,Bri,Hrd,Lft,Horz,Vert,78,0.19,298,36,23,27,10.0399375384105,50,77,Correct,Correct,1.00739548164654,294.694893397811,0.5,0.27,1.00739548164654,-0.0199917554571371,98.5300003793755,0.78,-131.838834914146,266.355311060689
701,36,1,p22f23,Datafile processing p22f23 Block 6 event 1,Drk,Hrd,Rgt,Vert,Vert,76,0.2,323,37,27,28,12.6517894176276,48,79,Correct,Correct,1.02639555359508,281.895162233096,0.51,0.31,1.02639555359508,-0.0150969182315771,107.178179972073,0.803921568627451,156.373160583795,232.725186319505
702,36,2,p22f23,Datafile processing p22f23 Block 6 event 2,Drk,Hrd,Lft,Horz,Horz,86,0.19,280,31,23,23,9.87917082112154,55,85,Correct,Incorrect,1.32915918753665,292.448393923887,0.62,0.3,1.32915918753665,0.208997545443652,105.021020129233,0.838709677419355,-138.107522773602,256.037028252026
703,36,3,p22f23,Datafile processing p22f23 Block 6 event 3,Drk,Hrd,Rgt,Vert,Horz,79,0.21,352,41,30,30,13.9930789766294,51,79,Correct,Correct,1.07421909948198,279.343481684893,0.49,0.28,1.07421909948198,-0.0388445381295095,108.201878842543,0.775510204081633,155.771160896013,231.735682093221
704,36,4,p22f23,Datafile processing p22f23 Block 6 event 4,Drk,Esy,Lft,Horz,Vert,75,0.2,308,34,24,23,10.4824126230693,46,74,Correct,Correct,1.01420790317086,291.086175884076,0.51,0.28,1.01420790317086,-0.0277479973152002,100.129536676714,0.803921568627451,-117.794328658748,263.435460092893
705,36,5,p22f23,Datafile processing p22f23 Block 6 event 5,Drk,Esy,Lft,Horz,Horz,75,0.22,319,34,26,25,13.604833909584,46,74,Incorrect,Incorrect,1.01611082290979,319.404196136542,0.49,0.28,1.01611082290979,-0.0457661573166363,103.045992898181,0.755102040816326,172.295675117123,267.08999693572
706,36,6,p22f23,Datafile processing p22f23 Block 6 event 6,Drk,Hrd,Lft,Vert,Vert,92,0.25,362,40,29,29,11.666664493753,53,91,Correct,Incorrect,1.10505327168924,288.109406224242,0.62,0.38,1.10505327168924,0.0693131424623469,112.308169857138,0.693548387096774,-136.774144433114,252.243249538961
707,36,7,p22f23,Datafile processing p22f23 Block 6 event 7,Drk,Hrd,Rgt,Horz,Horz,71,0.17,286,30,23,22,14.344817382343,41,70,Correct,Correct,1.01026675239486,318.995945139727,0.48,0.29,1.01026675239486,-0.0283531718072998,101.598455990262,0.729166666666667,174.988656013846,265.465425445362
708,36,8,p22f23,Datafile processing p22f23 Block 6 event 8,Drk,Hrd,Rgt,Horz,Vert,74,0.2,311,31,24,23,12.6864825574481,45,73,Correct,Correct,1.0129706237448,320.793598405898,0.5,0.28,1.0129706237448,-0.0448312172384216,102.632551528892,0.78,181.550436043906,263.41991144251
709,36,9,p22f23,Datafile processing p22f23 Block 6 event 9,Drk,Esy,Rgt,Horz,Horz,75,0.23,323,34,27,26,13.1955851093266,48,73,Correct,Correct,1.01124391625081,321.057338551028,0.47,0.25,1.01124391625081,-0.038570080880357,101.11818625532,0.787234042553192,180.488640493066,264.856085160466
710,36,10,p22f23,Datafile processing p22f23 Block 6 event 10,Drk,Hrd,Lft,Vert,Horz,83,0.17,281,35,21,21,10.4414899886304,48,83,Correct,Correct,1.04948626667903,287.156949906109,0.62,0.35,1.04948626667903,0.0486528294958387,112.976235324611,0.806451612903226,-138.145788682103,250.114128662913
711,36,11,p22f23,Datafile processing p22f23 Block 6 event 11,Drk,Esy,Rgt,Horz,Vert,71,0.2,304,31,23,22,13.6929930026261,45,70,Correct,Correct,1.01526616467967,327.208100973758,0.48,0.25,1.01526616467967,-0.040716317310783,108.075237582889,0.75,181.450235726951,271.886540093677
712,36,12,p22f23,Datafile processing p22f23 Block 6 event 12,Drk,Esy,Lft,Vert,Vert,87,0.2,290,37,23,22,10.4540327966531,50,85,Correct,Incorrect,1.05836969672639,281.711627585735,0.63,0.35,1.05836969672639,0.0238716395004396,113.177731660073,0.825396825396825,-133.663086794443,246.653516347719
713,36,13,p22f23,Datafile processing p22f23 Block 6 event 13,Drk,Bas,Lft,Horz,Miss,75,0.08,303,35,23,23,10.0988208125606,49,75,Correct,Correct,1.00410109207184,294.557163294196,0.52,0.26,1.00410109207184,-0.00787041925431329,100.611766355386,0.788461538461538,-128.557938203985,263.108988613077
714,36,14,p22f23,Datafile processing p22f23 Block 6 event 14,Drk,Esy,Rgt,Vert,Vert,77,0.24,313,36,28,27,12.9854161882835,47,76,Correct,Correct,1.0354425386828,284.500388829797,0.49,0.29,1.0354425386828,-0.0626736733798781,107.84207807,0.775510204081633,154.320656874397,238.963382646757
715,36,15,p22f23,Datafile processing p22f23 Block 6 event 15,Drk,Bas,Rgt,Horz,Miss,74,0.19,287,31,23,22,13.3329765758179,44,73,Correct,Correct,1.01237614359456,322.235969143625,0.51,0.29,1.01237614359456,-0.0396466698232282,102.756794672911,0.725490196078431,181.329105998614,266.079861910535
716,36,16,p22f23,Datafile processing p22f23 Block 6 event 16,Drk,Bas,Lft,Vert,Miss,83,0.22,326,36,28,28,10.339183530713,48,83,Correct,Correct,1.01994469347446,276.535144661047,0.55,0.35,1.01994469347446,-0.0305213365599763,116.363435840773,0.745454545454545,-129.271961998569,244.312833778875
717,36,17,p22f23,Datafile processing p22f23 Block 6 event 17,Drk,Esy,Rgt,Vert,Horz,69,0.21,306,33,25,24,13.0189623904761,45,68,Correct,Correct,1.03162364325147,281.023469846415,0.44,0.23,1.03162364325147,-0.0686511409552362,106.071500928949,0.818181818181818,155.429012417556,231.11379606628
718,36,18,p22f23,Datafile processing p22f23 Block 6 event 18,Drk,Bas,Rgt,Vert,Miss,64,0.19,299,29,22,21,13.0865736072384,40,63,Correct,Correct,1.01719518519551,281.757293292976,0.42,0.23,1.01719518519551,-0.0497804115981816,106.590477530148,0.785714285714286,161.956652161834,228.524507905359
719,36,19,p22f23,Datafile processing p22f23 Block 6 event 19,Drk,Hrd,Lft,Horz,Vert,94,0.21,294,33,24,24,10.6056152799958,41,93,Correct,Incorrect,1.5089109060369,287.73721257224,0.69,0.52,1.5089109060369,0.253358458450411,102.394733627392,0.753623188405797,-119.764045358935,258.197786216549
720,36,20,p22f23,Datafile processing p22f23 Block 6 event 20,Drk,Esy,Lft,Vert,Horz,86,0.23,308,37,27,27,9.60063844168381,49,83,Correct,Correct,1.01423723113337,271.803662252249,0.56,0.34,1.01423723113337,0.0208437137081557,110.282485648717,0.857142857142857,-131.788799657512,236.495909870384
721,37,1,p23f23,Datafile processing p23f23 Block 1 event 1,Bri,Esy,Rgt,Vert,Vert,78,0.17,288,29,20,19,10.7540317371724,42,76,Correct,Correct,1.02083356731957,285.916870950271,0.57,0.34,1.02083356731957,-0.0541264992973375,102.285152538818,0.736842105263158,154.673798979596,236.796409042175
